#{"t_start": 1754296169.0973194, "env_id": null}
r,l,t
1852.0,196,5.509724
2359.0,269,7.090502
2357.0,275,7.222149
1579.0,151,8.884465
3045.0,382,9.715244
3043.0,394,9.977543
2998.0,617,15.749654
3048.0,368,16.253308
2364.0,257,16.632316
3041.0,402,20.109018
2367.0,252,22.462734
2354.0,288,22.812802
2930.0,929,23.365541
2578.0,640,24.837122
2177.0,1000,25.141813
3043.0,392,26.205985
2357.0,274,26.582977
2356.0,279,29.624853
3048.0,368,31.295388
2193.0,1000,31.765133
3047.0,373,33.801692
3025.0,482,34.948628
3041.0,401,36.068636
2330.0,427,36.346893
3016.0,528,37.769092
3038.0,416,39.439631
2358.0,283,40.467883
3037.0,424,41.806307
2359.0,264,43.884755
3049.0,365,44.847183
3037.0,424,45.860476
2362.0,256,46.229491
1704.0,159,47.438261
3048.0,368,47.805281
3038.0,419,160.839325
2356.0,280,161.823695
2963.0,791,162.708332
2358.0,267,163.07934
2363.0,259,163.286786
3050.0,357,163.937049
2178.0,1000,163.961983
2357.0,273,169.258832
3047.0,374,169.283765
3042.0,400,170.851576
3043.0,392,172.093259
3030.0,459,173.276099
3039.0,411,173.422709
2363.0,264,175.800355
2355.0,285,176.307002
2188.0,1000,177.626478
3045.0,382,181.454251
3039.0,412,183.018074
3039.0,411,185.601172
3051.0,355,185.638073
209.0,1000,187.127095
3046.0,377,189.860792
3050.0,358,193.494085
3048.0,369,193.808246
2914.0,1000,193.904987
3041.0,405,196.037291
2198.0,1000,196.148993
2184.0,1000,198.090805
3044.0,389,198.363077
2358.0,267,199.415267
2358.0,266,199.780291
3047.0,371,204.381
3045.0,381,204.71012
2194.0,1000,205.268629
2638.0,324,205.655595
3031.0,452,320.526239
3037.0,425,321.614332
3031.0,453,321.890594
2356.0,279,322.952757
2355.0,282,323.906209
3044.0,386,325.601679
2187.0,1000,328.40519
3043.0,393,329.297805
1950.0,189,329.85033
3042.0,400,330.672133
2645.0,305,330.886561
3043.0,395,331.970665
3033.0,442,331.989614
2974.0,738,334.685411
2361.0,271,335.615926
2353.0,298,337.387194
3043.0,394,337.408139
3030.0,459,341.79442
2351.0,305,342.495547
3025.0,484,344.800389
3038.0,388,348.929358
1923.0,203,350.35455
2361.0,265,350.452289
2352.0,296,350.840253
2975.0,731,355.487836
2190.0,1000,355.975534
2182.0,1000,357.873464
3038.0,417,360.381762
3041.0,401,360.381762
3022.0,500,360.938275
3020.0,506,362.2767
2355.0,281,362.349504
203.0,1000,363.432611
3044.0,388,364.255413
2351.0,301,364.692245
3043.0,391,477.263828
3040.0,408,477.644811
3050.0,359,478.501523
2355.0,285,478.766814
2358.0,293,479.362223
3044.0,387,480.216939
2365.0,264,483.452296
2366.0,252,484.062665
3051.0,353,485.060998
2353.0,293,485.24351
3042.0,399,488.160717
3043.0,391,488.827934
2358.0,267,490.890424
2162.0,1000,491.179652
3045.0,382,491.807973
3049.0,361,491.942613
2178.0,1000,492.454247
3047.0,375,493.366808
3043.0,392,496.703893
2353.0,291,497.612465
3040.0,409,497.817916
2358.0,275,499.484464
3045.0,382,500.950547
3036.0,428,501.258724
3051.0,352,504.511035
2998.0,619,504.549931
2351.0,305,506.244405
2365.0,250,506.471797
1048.0,108,508.831494
2368.0,250,510.041262
2990.0,657,512.27629
489.0,666,512.27629
2193.0,1000,514.007664
3044.0,389,517.373672
3045.0,382,518.424863
3004.0,586,519.069142
3029.0,462,629.856166
2174.0,1000,630.672984
2365.0,245,631.212542
2358.0,282,632.66566
1440.0,136,633.587198
2474.0,1000,633.803619
3030.0,459,634.814919
3048.0,367,637.846818
2358.0,279,638.820218
2364.0,254,639.257052
3045.0,384,639.68391
2358.0,267,639.7627
2178.0,1000,641.610762
3052.0,347,642.421596
2189.0,1000,643.285288
2350.0,307,645.82251
819.0,122,645.880356
3044.0,389,648.257006
3024.0,487,649.590445
2365.0,247,651.564172
3004.0,586,654.636962
2364.0,269,655.7081
3046.0,377,656.962748
3009.0,563,658.948443
2968.0,766,659.91187
1440.0,136,660.157215
2185.0,1000,660.477358
2364.0,262,660.904219
2182.0,1000,662.201753
1578.0,150,662.218707
2644.0,315,662.967706
3010.0,556,664.338045
2368.0,246,665.33538
2355.0,283,666.691756
2363.0,253,668.593675
3051.0,355,668.728315
1708.0,166,670.427776
3028.0,467,672.612938
3023.0,493,673.204359
1578.0,150,782.781613
3029.0,461,785.791571
3015.0,534,787.28558
2187.0,1000,789.070811
3039.0,415,789.140625
2914.0,1000,793.179833
2914.0,1000,794.220055
3046.0,380,797.5342
2922.0,998,799.315441
2162.0,1000,804.902514
2914.0,1000,807.847647
3024.0,488,808.367259
2914.0,1000,809.299768
1048.0,108,810.669109
2180.0,1000,811.159798
214.0,1000,815.389498
2357.0,274,815.409444
2914.0,1000,816.38085
2948.0,868,818.42838
2356.0,279,822.51945
3044.0,387,823.82596
3039.0,410,824.364522
658.0,1000,934.465377
2356.0,276,936.273546
819.0,122,937.335709
2914.0,1000,937.685774
2355.0,299,938.302126
2931.0,952,939.734301
2914.0,1000,941.361953
1574.0,157,941.490609
2346.0,333,944.057751
2958.0,816,944.530488
1701.0,163,944.939396
2357.0,274,947.511523
3024.0,458,947.779807
3031.0,452,948.508859
2961.0,800,950.152467
1440.0,137,950.564368
2355.0,282,951.20366
3041.0,402,953.387825
2364.0,254,955.795392
3012.0,546,956.205298
2350.0,307,957.746691
3050.0,357,960.879849
2914.0,1000,963.689342
2354.0,288,963.90776
2355.0,283,965.653132
3049.0,361,966.259512
3011.0,555,968.312029
2365.0,251,971.294061
1929.0,192,971.479567
2357.0,272,971.613209
2177.0,1000,974.029752
2357.0,289,974.769776
2914.0,1000,974.969243
2643.0,319,977.646092
2355.0,283,978.985513
2970.0,758,980.992153
2355.0,284,981.331246
2359.0,265,981.522734
2356.0,276,981.933637
813.0,153,1091.161835
1868.0,190,1091.703387
3041.0,402,1093.290148
3040.0,406,1097.434078
2358.0,283,1097.502895
3035.0,435,1097.670447
2359.0,303,1098.386532
2177.0,1000,1101.813378
2914.0,1000,1102.137512
2353.0,294,1104.642819
3006.0,577,1106.575655
2932.0,945,1107.153112
3041.0,402,1107.781433
2354.0,285,1108.482561
2348.0,319,1108.970257
2365.0,246,1112.164236
2352.0,299,1114.626657
2631.0,329,1116.181503
3029.0,462,1117.741336
2996.0,626,1118.868325
2347.0,323,1119.735009
2162.0,1000,1120.762264
819.0,122,1120.807146
2171.0,1000,1120.828089
2358.0,282,1125.691097
2351.0,304,1126.872939
3037.0,423,1130.599982
2167.0,1000,1132.363272
2627.0,306,1132.736275
2348.0,317,1134.128555
2992.0,647,1135.627551
2351.0,300,1137.288114
2189.0,1000,1137.804734
2649.0,267,1249.105414
215.0,1000,1249.663921
2352.0,298,1251.227744
2914.0,1000,1254.169885
2341.0,360,1254.353394
2635.0,342,1257.478046
3036.0,430,1257.521929
3038.0,420,1258.788544
2990.0,660,1263.421168
2183.0,1000,1265.708059
2637.0,314,1266.099014
3046.0,375,1266.22069
3010.0,555,1266.900872
1704.0,159,1267.084383
3037.0,423,1267.330724
1695.0,169,1269.970671
2954.0,837,1270.616944
1700.0,162,1270.871265
3041.0,403,1275.865922
2204.0,1000,1277.764848
3010.0,559,1280.114571
3002.0,597,1281.390163
2366.0,249,1285.591937
3031.0,450,1285.903107
2939.0,911,1286.691998
3033.0,444,1287.549707
3042.0,396,1290.029083
2914.0,1000,1292.881463
2162.0,1000,1293.45493
2914.0,1000,1293.692297
2353.0,293,1294.128134
2957.0,823,1413.700693
3021.0,502,1414.547431
2974.0,740,1416.862247
2914.0,1000,1418.531785
2169.0,1000,1419.759528
2340.0,356,1422.987902
3025.0,455,1425.852252
2174.0,1000,1425.992874
2169.0,1000,1426.759826
2182.0,1000,1427.788079
3022.0,499,1432.055678
2361.0,269,1433.420033
2371.0,259,1434.500147
2695.0,503,1435.778731
2646.0,291,1439.015085
2365.0,259,1440.354506
2178.0,1000,1441.352839
2196.0,1000,1442.556623
3021.0,503,1447.093503
2731.0,325,1447.691904
2162.0,1000,1449.779328
2914.0,1000,1450.571212
3049.0,363,1564.378678
2162.0,1000,1565.072824
3043.0,391,1565.539577
3040.0,409,1568.009976
3036.0,425,1569.028257
2162.0,1000,1570.4714
2162.0,1000,1572.806164
2176.0,1000,1574.004961
3045.0,384,1576.49431
1693.0,169,1580.180462
2199.0,1000,1586.36095
2162.0,1000,1586.97531
2162.0,1000,1587.480958
2166.0,1000,1591.053414
2168.0,1000,1592.377876
2162.0,1000,1594.710643
2162.0,1000,1595.977261
3034.0,439,1596.000199
2369.0,237,1597.703647
2637.0,342,1598.639148
2167.0,1000,1602.19066
2351.0,301,1602.636469
2194.0,1000,1722.255122
2195.0,1000,1722.76875
2204.0,1000,1729.924633
2168.0,1000,1731.230144
2268.0,716,1731.598161
2166.0,1000,1732.921626
2162.0,1000,1733.853139
1708.0,157,1735.182586
3004.0,589,1735.876731
2754.0,1000,1737.512361
1950.0,177,1741.428897
2942.0,895,1742.094121
3008.0,570,1745.516976
1930.0,177,1749.315828
2188.0,1000,1751.997668
1708.0,157,1752.80152
2162.0,1000,1753.265281
1440.0,136,1755.931159
2162.0,1000,1755.977037
2914.0,1000,1757.21473
2914.0,1000,1757.919847
2188.0,1000,1763.554792
2162.0,1000,1764.205055
2991.0,654,1878.554618
2914.0,1000,1882.378403
2146.0,1000,1883.657984
2146.0,1000,1886.367265
2162.0,1000,1887.632884
2146.0,1000,1888.347973
1693.0,169,1891.629207
2146.0,1000,1894.67108
2146.0,1000,1895.370212
2146.0,1000,1901.621511
2146.0,1000,1905.375482
2146.0,1000,1906.58525
2146.0,1000,1909.160371
2146.0,1000,1911.028382
2146.0,1000,1914.102169
2130.0,1000,1916.638393
2146.0,1000,1917.271701
2359.0,277,2035.370191
2480.0,1000,2035.484885
2977.0,721,2037.008814
2914.0,1000,2039.690648
2914.0,1000,2040.938315
1578.0,150,2044.374136
2914.0,1000,2045.616817
2914.0,1000,2049.239139
2914.0,1000,2052.520374
2963.0,792,2056.760046
2914.0,1000,2059.672267
2162.0,1000,2059.765018
2365.0,262,2062.463808
2914.0,1000,2063.577833
2914.0,1000,2068.28725
2914.0,1000,2069.583787
2914.0,1000,2072.717415
1692.0,166,2073.361693
2923.0,991,2075.098056
2914.0,1000,2190.202544
2914.0,1000,2190.310256
2166.0,1000,2193.155654
2162.0,1000,2194.303588
1846.0,189,2194.626725
2989.0,665,2196.337155
3002.0,598,2196.575518
1700.0,161,2197.908956
2914.0,1000,2198.949177
2359.0,276,2202.774956
2354.0,290,2202.839782
2914.0,1000,2203.313516
3048.0,366,2206.127998
3006.0,578,2207.569147
2965.0,785,2210.720728
2179.0,1000,2212.673511
2352.0,296,2214.191456
2356.0,276,2216.93712
2983.0,691,2218.263576
2173.0,1000,2221.35033
3042.0,399,2223.179443
2914.0,1000,2225.359619
2166.0,1000,2225.744591
2165.0,1000,2228.593978
1947.0,189,2229.986258
2354.0,288,2231.913111
3004.0,587,2345.798856
3019.0,512,2345.931502
2165.0,1000,2346.524915
2956.0,828,2347.03256
3048.0,370,2348.799862
3043.0,393,2351.274253
3050.0,356,2352.36733
1950.0,190,2352.409218
2368.0,249,2352.731359
2166.0,1000,2353.354693
2353.0,293,2353.871313
2362.0,261,2355.429151
1440.0,136,2355.907872
2361.0,274,2357.612318
2363.0,262,2358.426144
2357.0,279,2358.761249
3050.0,356,2362.03949
3035.0,431,2363.23031
3050.0,357,2364.006237
3045.0,383,2367.128887
1929.0,192,2367.596123
3044.0,389,2367.62006
2164.0,1000,2370.636517
3046.0,377,2370.729271
3048.0,369,2372.584351
1713.0,164,2374.399501
3048.0,366,2376.173669
3047.0,371,2376.328757
2172.0,1000,2378.520917
3052.0,347,2378.996645
2361.0,269,2379.021578
2174.0,1000,2380.96738
1929.0,192,2383.476677
3051.0,354,2384.700407
3049.0,361,2384.725341
2356.0,278,2385.434446
3051.0,353,2386.778855
1929.0,192,2389.022859
2643.0,290,2390.026179
2162.0,1000,2390.41913
3054.0,338,2393.025167
3042.0,397,2393.651494
1950.0,190,2504.868206
3036.0,427,2506.957623
2162.0,1000,2507.996847
2358.0,270,2514.084584
2914.0,1000,2514.084584
2162.0,1000,2522.164995
3042.0,400,2523.174299
2173.0,1000,2523.573233
2173.0,1000,2526.191238
2198.0,1000,2526.800612
2914.0,1000,2527.491765
2162.0,1000,2529.627061
1580.0,151,2529.674932
3054.0,338,2530.925591
3040.0,407,2531.529976
3040.0,406,2532.934225
1051.0,105,2535.315863
2170.0,1000,2536.912596
3042.0,398,2538.840446
3040.0,408,2544.776587
2970.0,756,2547.03256
3046.0,376,2547.510284
1948.0,189,2549.030224
3011.0,554,2549.656549
2914.0,1000,2549.840059
2175.0,1000,2550.50229
2166.0,1000,2664.334179
3057.0,321,2664.814896
2175.0,1000,2664.87673
3034.0,438,2667.939547
3043.0,391,2669.317865
3046.0,377,2673.033937
3042.0,399,2674.088121
3042.0,396,2681.832434
2168.0,1000,2682.173522
2174.0,1000,2682.809822
2173.0,1000,2683.588742
3030.0,459,2684.278897
2171.0,1000,2687.338723
2178.0,1000,2690.442431
3040.0,408,2690.948081
2175.0,1000,2691.753927
3045.0,384,2692.278526
3027.0,471,2693.413493
3028.0,469,2694.896532
1052.0,106,2695.776181
3046.0,377,2699.02949
3039.0,413,2701.153815
3032.0,448,2701.172765
3041.0,403,2701.399159
3042.0,399,2703.928403
2164.0,1000,2704.735246
1700.0,165,2817.897923
2650.0,267,2819.363009
2171.0,1000,2819.457757
2914.0,1000,2828.055785
2146.0,1000,2831.223323
2914.0,1000,2833.33169
2146.0,1000,2833.355627
2832.0,1000,2833.591996
2752.0,1000,2840.747878
2999.0,614,2842.04242
2914.0,1000,2842.321673
2914.0,1000,2842.43537
2893.0,1000,2854.463237
2162.0,1000,2856.470873
2914.0,1000,2856.487828
2996.0,627,2856.589556
2146.0,1000,2856.725193
1700.0,161,2857.986823
1855.0,197,2861.437604
2146.0,1000,2864.381738
2337.0,373,2974.415365
2348.0,316,2974.55599
2914.0,1000,2974.666695
2348.0,1000,2974.76942
2336.0,385,2974.835245
2355.0,282,2976.743147
799.0,221,2980.473182
2358.0,271,2981.730823
3052.0,350,2984.098497
2360.0,266,2984.222167
1711.0,165,2985.182601
3029.0,464,2985.330206
3038.0,416,2985.62841
2944.0,887,2987.714835
1934.0,179,2988.433915
2356.0,286,2989.144017
2362.0,256,2990.258042
819.0,122,2991.187558
2352.0,296,2992.229773
2365.0,258,2993.617068
3050.0,359,2993.925243
2367.0,250,2996.030618
1694.0,169,2996.093452
2358.0,269,2997.345108
2914.0,1000,2998.898956
1697.0,162,2999.723753
2359.0,277,3000.283258
2363.0,253,3003.344084
3031.0,455,3004.201792
2363.0,268,3006.043871
2733.0,312,3006.259295
2358.0,269,3006.566474
2914.0,1000,3008.362677
2610.0,1000,3012.107671
2357.0,272,3012.744968
2356.0,289,3012.776884
2361.0,262,3014.239974
819.0,122,3014.830397
2358.0,267,3018.62426
2357.0,275,3018.77785
2914.0,1000,3018.801806
2358.0,274,3020.414486
2360.0,256,3020.67878
2355.0,281,3136.228874
2353.0,295,3136.403409
2166.0,1000,3136.84822
2914.0,1000,3137.685982
819.0,122,3138.886775
2914.0,1000,3139.464232
2353.0,292,3143.369797
2999.0,612,3145.240799
2354.0,286,3145.800305
2346.0,327,3146.117457
1580.0,151,3146.621111
3034.0,439,3147.364127
1693.0,166,3148.916979
2914.0,1000,3152.168291
2914.0,1000,3153.623405
3034.0,408,3156.416941
2360.0,273,3158.151308
2914.0,1000,3158.530295
1693.0,169,3161.978083
2357.0,272,3164.616036
3040.0,406,3165.496685
2180.0,1000,3167.989025
2357.0,272,3168.014956
2162.0,1000,3168.317148
2914.0,1000,3168.817811
2914.0,1000,3171.064809
1705.0,167,3172.541862
3042.0,399,3174.277226
2341.0,351,3175.754281
2914.0,1000,3175.775224
2980.0,707,3289.43258
3007.0,574,3289.901326
2914.0,1000,3299.899615
2183.0,1000,3302.66423
2914.0,1000,3304.164222
2166.0,1000,3305.887618
2674.0,1000,3307.38761
2683.0,1000,3307.414539
1713.0,164,3311.170505
2179.0,1000,3312.027215
2914.0,1000,3312.488982
2694.0,1000,3322.435409
2674.0,1000,3325.312723
2683.0,1000,3326.848619
2168.0,1000,3328.732587
2188.0,1000,3330.177726
2162.0,1000,3333.834954
2175.0,1000,3444.159214
2203.0,1000,3444.601034
2345.0,255,3449.814106
2166.0,1000,3454.453712
2162.0,1000,3457.285147
2188.0,1000,3458.843982
2178.0,1000,3460.724957
2159.0,1000,3462.236919
2156.0,1000,3465.995875
2364.0,252,3466.490554
2150.0,1000,3467.311361
1708.0,157,3469.484556
2191.0,1000,3472.450631
2365.0,250,3472.840589
2162.0,1000,3477.093229
2181.0,1000,3479.97852
2173.0,1000,3481.491477
2166.0,1000,3484.839533
2162.0,1000,3489.209858
2162.0,1000,3602.762492
2178.0,1000,3605.902106
2162.0,1000,3606.257157
2166.0,1000,3610.656403
1986.0,1000,3613.430991
2161.0,1000,3615.096541
2166.0,1000,3618.511418
2150.0,1000,3623.019374
2148.0,1000,3626.181926
2162.0,1000,3629.644675
2162.0,1000,3630.055578
2085.0,1000,3634.634344
2072.0,1000,3637.510659
1705.0,173,3638.589777
2074.0,1000,3638.989709
2181.0,1000,3642.306847
2089.0,1000,3646.421853
2152.0,1000,3764.278272
2114.0,1000,3767.356674
2084.0,1000,3767.722696
2095.0,1000,3774.733297
2155.0,1000,3775.804452
2072.0,1000,3776.189424
2080.0,1000,3780.012135
1704.0,173,3780.662398
1986.0,1000,3784.250811
2092.0,1000,3787.215889
1986.0,1000,3790.173987
1986.0,1000,3790.517071
1986.0,1000,3797.375751
1938.0,1000,3798.569562
1929.0,192,3801.857776
2092.0,1000,3802.300594
1906.0,1000,3802.92692
1986.0,1000,3806.492395
1986.0,1000,3809.512327
1986.0,1000,3919.924353
1986.0,1000,3920.26943
2162.0,1000,3928.385747
2081.0,1000,3931.512394
1986.0,1000,3931.94823
2094.0,1000,3932.58054
1910.0,1000,3936.156986
1986.0,1000,3939.154976
1704.0,159,3939.634695
1986.0,1000,3942.152967
1938.0,1000,3942.502034
1700.0,165,3945.725422
1986.0,1000,3950.478724
1910.0,1000,3953.664214
1912.0,1000,3954.089078
1986.0,1000,3954.712413
1986.0,1000,3961.387579
1986.0,1000,3961.909186
1986.0,1000,4076.429999
1700.0,167,4076.782887
1705.0,165,4077.305021
1986.0,1000,4079.977482
1857.0,191,4081.298996
1924.0,208,4081.346869
1938.0,1000,4085.118302
1857.0,191,4085.864941
1926.0,197,4086.045313
1917.0,1000,4088.439933
1986.0,1000,4088.879917
1700.0,166,4088.968753
1986.0,1000,4089.517133
1705.0,165,4089.694883
1705.0,165,4089.883751
1700.0,166,4092.834996
1927.0,195,4092.984017
1858.0,191,4093.348008
1700.0,166,4093.415887
1704.0,159,4093.441057
1700.0,166,4093.777571
1704.0,159,4096.744708
1700.0,166,4096.765556
1704.0,159,4097.154276
1700.0,166,4097.234156
1700.0,166,4097.699896
1856.0,207,4098.324734
1705.0,165,4100.622161
1687.0,173,4100.837586
1922.0,1000,4100.891443
1700.0,166,4101.075458
1700.0,166,4101.169207
1702.0,166,4102.23786
1986.0,1000,4103.556884
1700.0,166,4104.74105
1705.0,165,4104.765984
1926.0,195,4105.212924
1927.0,207,4105.931158
1925.0,215,4106.19597
1862.0,191,4106.712091
1859.0,188,4108.019881
1702.0,165,4108.743088
1700.0,166,4109.217055
1861.0,200,4109.549104
1700.0,166,4109.955518
1700.0,166,4110.22401
1700.0,166,4110.70796
1700.0,166,4112.608065
1705.0,165,4113.043798
1702.0,165,4113.371271
2015.0,238,4113.608696
1700.0,166,4114.103613
1849.0,198,4114.557069
1700.0,166,4117.38452
1709.0,160,4117.455331
1927.0,191,4118.638351
1700.0,176,4118.763017
1679.0,296,4120.209661
1704.0,159,4121.301252
1938.0,1000,4121.483763
1861.0,191,4121.988428
1700.0,166,4122.652683
1942.0,217,4246.653238
1668.0,172,4246.907602
1440.0,136,4247.141975
1440.0,136,4247.785353
1846.0,188,4249.827687
1704.0,159,4250.706341
1700.0,166,4251.114281
1695.0,163,4251.715676
1670.0,172,4253.943966
1440.0,136,4254.394529
1440.0,136,4255.000908
2012.0,247,4256.54436
1986.0,1000,4257.10586
1986.0,1000,4259.035674
1863.0,191,4259.434129
1693.0,163,4260.327249
1581.0,150,4260.582567
1670.0,172,4264.314569
1694.0,163,4264.387375
1894.0,1000,4267.538507
1863.0,191,4268.681454
1986.0,1000,4270.037951
1440.0,136,4270.757009
1440.0,136,4273.345491
1916.0,1000,4277.316132
1909.0,1000,4277.743022
1693.0,163,4281.566722
1909.0,1000,4282.882481
1909.0,1000,4283.236396
1929.0,179,4285.660511
1440.0,136,4286.360643
1859.0,191,4287.226328
1882.0,1000,4288.140228
1440.0,136,4289.425899
1440.0,136,4291.284894
1938.0,1000,4292.474715
1890.0,1000,4415.644699
1409.0,148,4415.897025
1900.0,1000,4418.505713
1469.0,207,4418.835831
1406.0,149,4419.964231
1698.0,179,4420.475862
1051.0,106,4421.275726
1406.0,150,4423.006104
1906.0,1000,4423.649384
1466.0,167,4425.110265
1406.0,149,4425.473727
1448.0,214,4425.7091
764.0,118,4428.441321
1414.0,147,4428.482212
1496.0,222,4428.482212
1441.0,217,4428.912064
1697.0,167,4429.432183
1881.0,1000,4431.468293
1329.0,132,4431.678731
1424.0,142,4431.905127
1414.0,146,4432.424608
1429.0,186,4432.883659
354.0,1000,4433.098593
1453.0,212,4434.362217
1585.0,150,4434.967601
1413.0,147,4435.091269
1887.0,1000,4435.347584
1406.0,149,4435.367531
1406.0,149,4436.599484
1705.0,173,4436.917634
1445.0,221,4437.552819
1050.0,106,4437.790198
1407.0,149,4437.806157
1413.0,146,4438.460408
1430.0,224,4440.13696
1469.0,208,4440.161893
1410.0,146,4440.355376
1412.0,147,4441.079028
1412.0,147,4441.311407
1460.0,212,4441.573707
1556.0,161,4442.322706
1407.0,149,4443.715491
1461.0,169,4444.143348
1464.0,170,4444.283481
1420.0,143,4444.326366
1409.0,147,4444.678426
1406.0,149,4445.096309
1406.0,149,4445.80656
1407.0,149,4447.848728
1419.0,153,4447.896827
1575.0,154,4448.32378
1442.0,224,4448.944792
1577.0,152,4449.284131
799.0,225,4450.208025
1076.0,106,4450.307758
1432.0,274,4450.518196
1408.0,148,4451.228299
1052.0,106,4451.360946
1559.0,178,4452.383214
1585.0,149,4453.633528
1585.0,150,4453.918704
1410.0,146,4454.688814
1444.0,219,4455.312361
1469.0,213,4456.101568
1406.0,149,4457.408169
1405.0,359,4457.543807
1577.0,155,4458.323865
1448.0,220,4458.753329
1584.0,150,4458.838656
1420.0,304,4459.414844
1303.0,1000,4460.980846
1570.0,157,4460.980846
1419.0,143,4461.567296
1448.0,291,4462.856359
1937.0,245,4463.225372
1401.0,198,4463.396914
1446.0,219,4463.794863
1408.0,147,4583.32529
1437.0,237,4583.859508
1492.0,195,4585.927709
1406.0,148,4586.137655
1407.0,149,4586.737744
1426.0,254,4586.81604
1406.0,149,4587.146101
819.0,122,4587.639359
812.0,157,4588.05004
1471.0,223,4588.345989
817.0,131,4589.326307
1416.0,145,4589.504339
1407.0,147,4590.293754
1411.0,146,4590.342626
1407.0,148,4590.729589
1406.0,149,4591.663112
1585.0,150,4592.003205
1700.0,185,4592.153803
1558.0,181,4593.82486
1406.0,149,4593.849793
1419.0,152,4593.967479
1406.0,149,4594.253223
1406.0,149,4595.566745
791.0,265,4595.592675
1051.0,106,4596.29265
1452.0,215,4596.677131
1411.0,147,4597.408684
1328.0,138,4597.491463
1915.0,251,4597.865981
1406.0,149,4599.099973
1431.0,241,4599.504892
1406.0,149,4600.124258
1543.0,182,4600.515229
1406.0,149,4600.813432
1407.0,148,4601.359086
1446.0,222,4602.739181
1332.0,132,4603.321416
817.0,131,4603.672637
1051.0,106,4603.826491
1433.0,240,4605.09115
1051.0,106,4605.72321
1405.0,150,4606.171957
1406.0,149,4607.064941
1410.0,147,4607.183688
1702.0,173,4609.097906
1410.0,146,4609.734944
1502.0,193,4610.508904
1406.0,148,4610.874364
1471.0,204,4612.884225
1406.0,148,4614.062845
1696.0,172,4614.161582
1406.0,149,4615.021053
1407.0,148,4616.408651
1425.0,241,4616.841513
1439.0,149,4617.539647
1406.0,148,4617.605472
1406.0,149,4618.497396
1409.0,147,4619.826236
658.0,1000,4619.93645
1462.0,168,4620.686446
1412.0,147,4620.93799
1543.0,165,4621.294636
1406.0,149,4621.87461
1407.0,148,4623.358268
1896.0,1000,4623.358268
1407.0,149,4624.75857
1884.0,1000,4625.114635
1406.0,148,4625.333051
2013.0,255,4625.666161
1440.0,226,4626.152766
1406.0,149,4626.723338
1406.0,148,4628.440062
1410.0,147,4628.618585
1432.0,245,4628.881883
1406.0,149,4629.016522
1430.0,228,4629.903368
1680.0,175,4630.098846
1410.0,146,4631.736083
1058.0,107,4632.271652
1434.0,281,4746.414625
1586.0,152,4746.844694
1492.0,207,4746.890654
1430.0,229,4747.112751
1921.0,231,4747.59151
1441.0,149,4748.432506
1406.0,149,4749.045065
741.0,103,4749.22051
1330.0,130,4749.357484
1544.0,177,4751.159168
1536.0,192,4751.269905
1437.0,167,4752.273443
1455.0,211,4752.420054
1406.0,150,4752.467196
606.0,57,4752.592915
1437.0,223,4754.325719
1407.0,148,4754.581646
1890.0,1000,4756.830452
1478.0,195,4756.881406
1432.0,224,4757.573488
1420.0,365,4757.722467
1406.0,149,4757.986566
2011.0,238,4759.845789
1442.0,137,4760.094486
1447.0,359,4760.865385
1406.0,149,4761.056395
1406.0,149,4761.204568
810.0,166,4761.826675
1935.0,236,4762.310098
1406.0,149,4763.263241
1406.0,149,4763.513308
1403.0,171,4765.0237
1406.0,149,4765.297487
1701.0,185,4765.492476
1412.0,147,4765.723551
1436.0,225,4766.094441
606.0,57,4766.613548
1549.0,176,4767.339642
1416.0,145,4768.402521
1442.0,137,4768.892256
1406.0,149,4768.933977
1414.0,308,4770.836785
1447.0,216,4771.255499
1403.0,162,4771.255499
1581.0,153,4772.057574
1934.0,179,4773.160757
1575.0,189,4773.33352
1409.0,148,4774.088736
1406.0,149,4774.505681
1890.0,1000,4775.33871
1429.0,228,4776.237472
1406.0,149,4776.372634
1458.0,231,4777.101925
1406.0,149,4777.341807
1406.0,148,4777.730345
1447.0,220,4778.096366
1408.0,147,4779.405867
1584.0,149,4780.348351
1443.0,233,4780.416169
1705.0,199,4780.738308
1408.0,149,4781.015567
1406.0,149,4781.42248
606.0,57,4781.734646
1413.0,146,4783.632576
1420.0,144,4784.401524
1437.0,226,4784.653848
1541.0,180,4785.002915
1406.0,149,4785.297128
812.0,154,4788.12864
1704.0,197,4788.445793
1437.0,137,4788.503638
1890.0,1000,4789.491998
1914.0,244,4790.298842
1070.0,106,4790.423509
1435.0,238,4790.475372
1416.0,145,4791.546509
1457.0,227,4907.690397
1406.0,149,4907.961672
1487.0,206,4908.279822
1447.0,172,4908.364629
1451.0,219,4910.936353
1437.0,138,4911.568663
688.0,258,4914.147284
1896.0,1000,4914.58611
1159.0,122,4916.975295
1885.0,1000,4918.885193
1441.0,138,4920.243563
1300.0,1000,4928.186123
882.0,1000,4931.277864
886.0,1000,4931.857315
658.0,1000,4934.278846
1161.0,122,4934.623924
885.0,1000,4934.886223
1165.0,113,4936.86793
1163.0,112,4937.524176
1888.0,1000,4937.86726
617.0,1000,4942.035125
482.0,1000,4943.261847
710.0,157,4945.538765
886.0,1000,4950.852568
1272.0,340,4953.362916
482.0,1000,4954.02415
