#{"t_start": 1756474935.3582854, "env_id": null}
r,l,t
1427.0,146,4.697442
1427.0,146,4.697442
1427.0,146,4.697442
1430.0,146,4.697442
1427.0,146,4.697442
1430.0,146,4.697442
1427.0,146,4.697442
1427.0,145,8.191103
1429.0,145,8.191103
1427.0,146,8.214042
1430.0,146,8.214042
1427.0,146,8.214042
1430.0,146,8.214042
1430.0,146,8.214042
1425.0,145,11.93709
1425.0,145,11.93709
1427.0,146,11.93709
1430.0,146,11.962023
1430.0,146,11.962023
1428.0,152,12.096663
1427.0,146,15.848633
1427.0,146,15.849631
1427.0,146,15.874564
1430.0,146,15.874564
1428.0,145,15.989257
1428.0,152,16.021171
1332.0,139,19.722278
1427.0,145,19.742224
1427.0,146,19.742224
1430.0,146,19.742224
1430.0,146,19.764165
1427.0,146,19.861904
1428.0,141,23.444328
1430.0,146,23.542067
1430.0,146,23.561016
1430.0,146,23.561016
1427.0,149,23.648781
1430.0,146,23.670722
354.0,1000,26.759465
1430.0,146,27.378811
1425.0,145,27.462586
1427.0,146,27.526415
1430.0,146,27.526415
1425.0,145,27.626148
1427.0,146,27.67801
252.0,27,28.202607
252.0,27,28.273419
1428.0,152,30.911367
1429.0,148,31.208572
1427.0,146,31.231511
1430.0,146,31.280381
1430.0,146,31.960562
1427.0,146,32.042343
354.0,1000,34.663338
1430.0,146,34.811939
1430.0,146,35.097177
1427.0,146,35.123107
1430.0,146,35.16699
1429.0,146,35.955882
629.0,70,36.563258
1430.0,146,38.490108
1430.0,146,39.089505
1427.0,145,39.136379
1426.0,149,39.185249
1427.0,145,40.460838
1430.0,146,42.342808
1430.0,146,42.823523
1430.0,146,42.872392
1429.0,148,42.980104
1430.0,146,44.461145
1427.0,146,46.35608
1430.0,146,46.799893
1430.0,146,46.850757
1430.0,146,46.942512
1425.0,145,48.190177
1427.0,146,50.016295
1427.0,146,50.534909
1430.0,146,50.587768
1427.0,146,50.703459
1430.0,146,52.027917
1427.0,146,54.532223
354.0,1000,54.628964
1430.0,146,54.965065
1427.0,146,55.009945
1427.0,146,55.104692
1433.0,147,183.770818
1427.0,149,183.91942
1430.0,146,184.172743
1427.0,149,184.29342
354.0,1000,184.363233
1429.0,148,184.363233
1430.0,146,187.259491
1425.0,145,187.384157
1430.0,146,187.700312
1427.0,146,187.829967
1430.0,146,187.908755
1430.0,146,187.908755
354.0,1000,187.992532
252.0,27,188.109219
1430.0,146,190.92569
1430.0,146,191.34457
1430.0,146,191.46824
1430.0,146,191.538053
1430.0,146,191.538053
1429.0,148,191.66272
1430.0,145,191.685659
1427.0,145,194.630786
1430.0,146,195.073602
1429.0,141,195.073602
1427.0,146,195.279053
1429.0,148,195.323933
1430.0,146,195.413693
1427.0,149,195.462562
252.0,27,195.955245
252.0,27,196.624456
1430.0,146,198.256094
1430.0,146,198.755759
1430.0,146,198.755759
1430.0,146,198.997114
1427.0,146,199.229492
1429.0,148,199.23049
1430.0,146,200.619776
1430.0,146,202.289312
1429.0,145,202.687249
1430.0,146,202.710187
1429.0,148,202.958523
1427.0,145,203.078204
1429.0,148,203.155996
354.0,1000,203.539969
1430.0,146,204.26204
1430.0,146,206.173928
1430.0,146,206.596797
1430.0,146,206.619736
1428.0,145,206.836158
1429.0,148,207.03363
1430.0,146,207.060558
1430.0,146,207.453508
1430.0,146,208.168597
1430.0,146,209.746378
1430.0,146,210.154288
1430.0,146,210.179221
1430.0,146,210.391653
1430.0,146,210.583142
1430.0,146,210.60608
1430.0,146,211.021968
1430.0,146,211.7959
1430.0,146,213.249014
1430.0,146,213.634983
1430.0,146,213.659916
1430.0,146,213.840434
1429.0,145,214.016962
1429.0,148,214.065831
1430.0,146,214.40293
1430.0,146,215.07613
1429.0,148,216.570137
1430.0,146,216.921198
1430.0,146,216.941144
252.0,27,217.175518
1431.0,152,217.2573
1430.0,146,217.300185
1429.0,148,217.390942
1430.0,146,217.730036
1429.0,146,218.396255
1430.0,146,220.337067
1426.0,149,220.380949
1430.0,146,220.585403
1427.0,146,220.679152
1430.0,146,220.724032
1429.0,148,220.856677
1430.0,145,221.087061
1430.0,146,221.787191
1429.0,145,223.610317
1427.0,146,223.674146
1429.0,148,223.920487
1430.0,146,223.96437
1427.0,146,224.011245
1429.0,148,224.191762
1430.0,146,224.357319
1430.0,146,225.082382
1429.0,148,227.112953
1427.0,146,227.134894
1430.0,146,227.373258
1430.0,146,227.415145
1430.0,145,227.437087
1430.0,146,227.638548
1429.0,145,227.790143
1428.0,152,228.76753
1430.0,146,230.473969
1430.0,146,230.496906
1430.0,146,343.079921
1445.0,155,343.355185
1571.0,163,343.596541
1571.0,163,343.827922
1573.0,161,343.943613
1324.0,142,344.388424
1574.0,162,346.61547
1572.0,163,346.61547
1574.0,162,346.867796
1574.0,162,347.120121
1572.0,163,347.354494
1574.0,162,347.536009
1574.0,162,347.652697
1574.0,162,348.078559
1574.0,162,350.599819
1574.0,162,350.599819
1572.0,163,350.933925
1572.0,163,351.182262
1572.0,163,351.38871
1572.0,163,351.575211
1574.0,162,351.674945
1574.0,162,352.089836
1325.0,135,354.30292
1574.0,162,354.406643
1572.0,163,354.429581
1573.0,166,354.836494
1574.0,162,355.332169
1574.0,162,355.532633
1574.0,162,355.639348
1574.0,162,356.121059
1571.0,163,358.408944
1574.0,162,358.47776
1571.0,163,358.521642
1571.0,163,358.850762
1572.0,163,359.269642
1574.0,162,359.433205
1573.0,166,359.602752
1574.0,162,360.003682
1572.0,163,362.366364
1574.0,162,362.45014
1573.0,166,362.496018
1572.0,163,362.816161
1574.0,162,363.187171
1572.0,163,363.378659
1574.0,162,363.532247
1573.0,166,363.970077
1445.0,151,367.358383
1575.0,165,367.548874
1573.0,166,367.649605
1575.0,157,367.801199
1572.0,163,368.293882
1572.0,163,368.482379
1573.0,166,368.700795
1575.0,161,369.008971
1573.0,166,371.138279
1572.0,161,371.217068
1574.0,162,371.364673
1572.0,163,371.573116
1574.0,164,372.182488
1574.0,162,372.339069
1572.0,161,372.570451
1572.0,163,372.930488
1574.0,162,375.029875
1574.0,162,375.101684
1574.0,162,375.244303
1572.0,163,375.43978
1324.0,142,375.604339
1325.0,136,375.676148
1574.0,162,375.926478
1571.0,163,376.670491
1574.0,164,379.020209
1325.0,135,379.020209
1572.0,163,379.065089
1572.0,165,379.250593
1574.0,162,379.368278
1572.0,166,379.660496
252.0,27,379.682439
1572.0,166,380.01455
1572.0,163,380.716673
1572.0,163,382.834013
1572.0,165,382.885875
1325.0,138,382.936738
1574.0,162,383.068387
1574.0,162,383.209012
1572.0,163,383.555086
1574.0,162,383.896175
1572.0,163,384.628217
1574.0,162,386.83033
1572.0,163,386.907125
1574.0,162,386.930064
1574.0,162,387.052736
1574.0,162,387.195355
1574.0,162,387.488571
1574.0,162,387.773808
1704.0,176,388.84295
1325.0,135,390.21229
1572.0,163,390.989214
1572.0,163,391.013148
1574.0,162,391.114877
252.0,27,391.654435
1571.0,178,391.654435
1573.0,166,391.672386
1573.0,166,391.963608
1572.0,179,393.256153
1574.0,162,503.292001
1576.0,166,504.111809
1576.0,163,504.131756
818.0,127,504.131756
1573.0,161,504.588535
1573.0,161,504.588535
1572.0,166,504.727165
237.0,33,504.87477
614.0,64,505.564925
236.0,32,505.587863
612.0,66,506.070574
237.0,33,506.319906
612.0,66,507.139715
237.0,33,507.932595
237.0,33,508.754399
237.0,33,509.492426
482.0,1000,525.977358
482.0,1000,526.71339
482.0,1000,527.536191
354.0,1000,527.993967
482.0,1000,528.123621
614.0,64,528.140576
233.0,34,528.269231
236.0,33,528.709055
354.0,1000,529.465034
237.0,33,529.465034
482.0,1000,529.714369
614.0,64,529.715366
235.0,33,530.230988
236.0,33,530.230988
236.0,33,530.524203
611.0,64,531.369944
237.0,33,532.146865
354.0,1000,532.965676
237.0,33,533.666802
354.0,1000,549.516433
